,source,target,resource
1601,408.0,341.0,2.2787999999999995
1602,408.0,376.0,3.4955999999999996
1603,376.0,408.0,3.4955999999999996
1604,376.0,416.0,2.0616
1605,416.0,376.0,2.0616
1606,422.0,389.0,5.3016
1607,389.0,422.0,5.3016
1608,367.0,379.0,4.4315999999999995
1609,379.0,367.0,4.4315999999999995
1610,457.0,424.0,5.159999999999999
1611,424.0,457.0,5.159999999999999
1612,424.0,448.0,7.601999999999999
1613,448.0,424.0,7.601999999999999
1614,395.0,421.0,3.2952
1615,421.0,395.0,3.2952
1616,400.0,441.0,6.357599999999999
1617,441.0,400.0,6.357599999999999
1618,440.0,333.0,5.847599999999999
1619,333.0,440.0,5.847599999999999
1620,359.0,445.0,7.9548000000000005
1621,445.0,359.0,7.9548000000000005
1622,445.0,410.0,3.1151999999999997
1623,410.0,445.0,3.1151999999999997
1624,342.0,362.0,2.6784
1625,362.0,342.0,2.6784
1626,433.0,371.0,2.9772
1627,371.0,433.0,2.9772
1628,392.0,357.0,5.148
1629,357.0,392.0,5.148
1630,331.0,396.0,16.1952
1631,396.0,331.0,16.1952
1632,450.0,330.0,5.6508
1633,330.0,450.0,5.6508
1634,366.0,363.0,2.1828
1635,363.0,366.0,2.1828
1636,363.0,383.0,4.925999999999999
1637,383.0,363.0,4.925999999999999
1638,412.0,401.0,20.1936
1639,401.0,412.0,20.1936
1640,368.0,417.0,3.0515999999999996
1641,417.0,368.0,3.0515999999999996
1642,446.0,382.0,4.779599999999999
1643,382.0,446.0,4.779599999999999
1644,394.0,459.0,7.189199999999999
1645,459.0,394.0,7.189199999999999
1646,459.0,329.0,3.1212
1647,329.0,459.0,3.1212
1648,385.0,356.0,4.89
1649,356.0,385.0,4.89
1650,443.0,423.0,13.469999999999999
1651,423.0,443.0,13.469999999999999
1652,423.0,337.0,7.2132
1653,337.0,423.0,7.2132
1654,393.0,442.0,8.874
1655,442.0,393.0,8.874
1656,353.0,341.0,11.232
1657,341.0,353.0,11.232
1658,444.0,452.0,4.5036
1659,452.0,444.0,4.5036
1660,419.0,432.0,13.525199999999998
1661,432.0,419.0,13.525199999999998
1662,437.0,449.0,6.3924
1663,449.0,437.0,6.3924
1664,380.0,399.0,5.3184
1665,399.0,380.0,5.3184
1666,414.0,378.0,6.8748
1667,378.0,414.0,6.8748
1668,339.0,386.0,6.27
1669,386.0,339.0,6.27
1670,334.0,344.0,4.7724
1671,344.0,334.0,4.7724
1672,344.0,451.0,7.594799999999999
1673,451.0,344.0,7.594799999999999
1674,391.0,458.0,4.5203999999999995
1675,458.0,391.0,4.5203999999999995
1676,435.0,460.0,4.547999999999999
1677,460.0,435.0,4.547999999999999
1678,384.0,347.0,4.212
1679,347.0,384.0,4.212
1680,439.0,404.0,2.892
1681,404.0,439.0,2.892
1682,404.0,351.0,2.7971999999999997
1683,351.0,404.0,2.7971999999999997
1684,361.0,338.0,11.7312
1685,338.0,361.0,11.7312
1686,338.0,354.0,2.9087999999999994
1687,354.0,338.0,2.9087999999999994
1688,423.0,374.0,2.682
1689,374.0,423.0,2.682
1690,374.0,344.0,1.9584
1691,344.0,374.0,1.9584
1692,344.0,424.0,1.6068
1693,424.0,344.0,1.6068
1694,424.0,411.0,4.191599999999999
1695,411.0,424.0,4.191599999999999
1696,411.0,445.0,1.8336
1697,445.0,411.0,1.8336
1698,445.0,438.0,1.8672
1699,438.0,445.0,1.8672
1700,438.0,404.0,1.9007999999999998
1701,404.0,438.0,1.9007999999999998
1702,404.0,348.0,1.7339999999999998
1703,348.0,404.0,1.7339999999999998
1704,405.0,381.0,5.6712
1705,381.0,405.0,5.6712
1706,455.0,356.0,3.0791999999999997
1707,356.0,455.0,3.0791999999999997
1708,356.0,370.0,2.2428
1709,370.0,356.0,2.2428
1710,387.0,438.0,3.0707999999999998
1711,438.0,387.0,3.0707999999999998
1712,438.0,349.0,2.7323999999999997
1713,349.0,438.0,2.7323999999999997
1714,369.0,373.0,5.2776
1715,373.0,369.0,5.2776
1716,373.0,402.0,2.8668
1717,402.0,373.0,2.8668
1718,364.0,413.0,6.354
1719,413.0,364.0,6.354
1720,453.0,420.0,6.3324
1721,420.0,453.0,6.3324
1722,420.0,397.0,4.849199999999999
1723,397.0,420.0,4.849199999999999
1724,454.0,335.0,5.9243999999999994
1725,335.0,454.0,5.9243999999999994
1726,429.0,374.0,4.877999999999999
1727,374.0,429.0,4.877999999999999
1728,374.0,427.0,7.4208
1729,427.0,374.0,7.4208
1730,428.0,336.0,5.206799999999999
1731,336.0,428.0,5.206799999999999
1732,336.0,350.0,7.512
1733,350.0,336.0,7.512
1734,332.0,418.0,4.4904
1735,418.0,332.0,4.4904
1736,425.0,384.0,2.67
1737,384.0,425.0,2.67
1738,384.0,365.0,3.78
1739,365.0,384.0,3.78
1740,365.0,368.0,3.6779999999999995
1741,368.0,365.0,3.6779999999999995
1742,368.0,408.0,4.2984
1743,408.0,368.0,4.2984
1744,461.0,491.0,2.6424
1745,491.0,461.0,2.6424
1746,491.0,480.0,1.644
1747,480.0,491.0,1.644
1748,484.0,486.0,18.599999999999998
1749,486.0,484.0,18.599999999999998
1750,486.0,489.0,8.094
1751,489.0,486.0,8.094
1752,529.0,509.0,3.4739999999999998
1753,509.0,529.0,3.4739999999999998
1754,509.0,480.0,13.833599999999999
1755,480.0,509.0,13.833599999999999
1756,495.0,509.0,2.6723999999999997
1757,509.0,495.0,2.6723999999999997
1758,509.0,482.0,1.7039999999999997
1759,482.0,509.0,1.7039999999999997
1760,482.0,660.0,1.8623999999999998
1761,660.0,482.0,1.8623999999999998
1762,660.0,468.0,0.6888
1763,468.0,660.0,0.6888
1764,468.0,538.0,5.5872
1765,538.0,468.0,5.5872
1766,538.0,462.0,2.1731999999999996
1767,462.0,538.0,2.1731999999999996
1768,473.0,469.0,7.531199999999999
1769,469.0,473.0,7.531199999999999
1770,469.0,465.0,5.1815999999999995
1771,465.0,469.0,5.1815999999999995
1772,490.0,466.0,8.702399999999999
1773,466.0,490.0,8.702399999999999
1774,466.0,494.0,9.378
1775,494.0,466.0,9.378
1776,482.0,493.0,7.039199999999999
1777,493.0,482.0,7.039199999999999
1778,493.0,491.0,6.0516
1779,491.0,493.0,6.0516
1780,475.0,471.0,12.281999999999998
1781,471.0,475.0,12.281999999999998
1782,496.0,487.0,1.0031999999999999
1783,487.0,496.0,1.0031999999999999
1784,487.0,464.0,1.0884
1785,464.0,487.0,1.0884
1786,464.0,636.0,1.5228
1787,636.0,464.0,1.5228
1788,636.0,621.0,0.6276
1789,621.0,636.0,0.6276
1790,621.0,812.0,1.9655999999999998
1791,812.0,621.0,1.9655999999999998
1792,812.0,486.0,2.01
1793,486.0,812.0,2.01
1794,486.0,470.0,2.2668
1795,470.0,486.0,2.2668
1796,470.0,492.0,2.592
1797,492.0,470.0,2.592
1798,492.0,466.0,1.9715999999999998
1799,466.0,492.0,1.9715999999999998
1800,466.0,481.0,2.0292
1801,481.0,466.0,2.0292
1802,481.0,469.0,3.096
1803,469.0,481.0,3.096
1804,469.0,467.0,1.158
1805,467.0,469.0,1.158
1806,479.0,487.0,9.894
1807,487.0,479.0,9.894
1808,485.0,470.0,9.535199999999998
1809,470.0,485.0,9.535199999999998
1810,470.0,478.0,20.300399999999996
1811,478.0,470.0,20.300399999999996
1812,483.0,481.0,8.345999999999998
1813,481.0,483.0,8.345999999999998
1814,481.0,474.0,9.36
1815,474.0,481.0,9.36
1816,463.0,464.0,6.368399999999999
1817,464.0,463.0,6.368399999999999
1818,472.0,502.0,7.0596
1819,502.0,472.0,7.0596
1820,502.0,526.0,2.4036
1821,526.0,502.0,2.4036
1822,526.0,497.0,2.3699999999999997
1823,497.0,526.0,2.3699999999999997
1824,497.0,679.0,1.8264
1825,679.0,497.0,1.8264
1826,679.0,476.0,1.2156
1827,476.0,679.0,1.2156
1828,468.0,493.0,6.799199999999999
1829,493.0,468.0,6.799199999999999
1830,476.0,492.0,16.563599999999997
1831,492.0,476.0,16.563599999999997
1832,492.0,488.0,9.429599999999999
1833,488.0,492.0,9.429599999999999
1834,477.0,496.0,6.0636
1835,496.0,477.0,6.0636
1836,638.0,513.0,6.232799999999999
1837,513.0,638.0,6.232799999999999
1838,519.0,524.0,4.308
1839,524.0,519.0,4.308
1840,516.0,522.0,6.177599999999999
1841,522.0,516.0,6.177599999999999
1842,522.0,526.0,5.8896
1843,526.0,522.0,5.8896
1844,520.0,512.0,3.6216
1845,512.0,520.0,3.6216
1846,512.0,503.0,4.0764
1847,503.0,512.0,4.0764
1848,515.0,504.0,5.314799999999999
1849,504.0,515.0,5.314799999999999
1850,504.0,611.0,0.8676
1851,611.0,504.0,0.8676
1852,611.0,520.0,0.5267999999999999
1853,520.0,611.0,0.5267999999999999
1854,520.0,517.0,1.5983999999999998
1855,517.0,520.0,1.5983999999999998
1856,517.0,525.0,2.0423999999999998
1857,525.0,517.0,2.0423999999999998
1858,525.0,522.0,2.0639999999999996
1859,522.0,525.0,2.0639999999999996
1860,522.0,499.0,1.7808
1861,499.0,522.0,1.7808
1862,499.0,607.0,1.3235999999999999
1863,607.0,499.0,1.3235999999999999
1864,607.0,784.0,0.7704
1865,784.0,607.0,0.7704
1866,784.0,561.0,0.8832
1867,561.0,784.0,0.8832
1868,561.0,802.0,1.2264
1869,802.0,561.0,1.2264
1870,802.0,576.0,1.8264
1871,576.0,802.0,1.8264
1872,576.0,646.0,0.8507999999999999
1873,646.0,576.0,0.8507999999999999
1874,646.0,511.0,2.5631999999999997
1875,511.0,646.0,2.5631999999999997
1876,508.0,500.0,6.112799999999999
1877,500.0,508.0,6.112799999999999
1878,505.0,528.0,6.1452
1879,528.0,505.0,6.1452
1880,506.0,507.0,6.3084
1881,507.0,506.0,6.3084
1882,523.0,521.0,6.267599999999999
1883,521.0,523.0,6.267599999999999
1884,518.0,512.0,1.8227999999999998
1885,512.0,518.0,1.8227999999999998
1886,512.0,514.0,1.5564
1887,514.0,512.0,1.5564
1888,514.0,527.0,5.932799999999999
1889,527.0,514.0,5.932799999999999
1890,504.0,514.0,3.4524
1891,514.0,504.0,3.4524
1892,514.0,498.0,4.257599999999999
1893,498.0,514.0,4.257599999999999
1894,497.0,499.0,5.7888
1895,499.0,497.0,5.7888
1896,499.0,290.0,7.976399999999999
1897,290.0,499.0,7.976399999999999
1898,517.0,518.0,3.7752
1899,518.0,517.0,3.7752
1900,518.0,510.0,3.9443999999999995
1901,510.0,518.0,3.9443999999999995
1902,501.0,525.0,4.4616
1903,525.0,501.0,4.4616
1904,525.0,502.0,6.837599999999999
1905,502.0,525.0,6.837599999999999
1906,821.0,532.0,2.5547999999999997
1907,532.0,821.0,2.5547999999999997
1908,532.0,647.0,2.0220000000000002
1909,647.0,532.0,2.0220000000000002
1910,647.0,669.0,1.7556
1911,669.0,647.0,1.7556
1912,669.0,575.0,2.1839999999999997
1913,575.0,669.0,2.1839999999999997
1914,572.0,765.0,3.0323999999999995
1915,765.0,572.0,3.0323999999999995
1916,531.0,815.0,8.115599999999999
1917,815.0,531.0,8.115599999999999
1918,577.0,553.0,6.229199999999999
1919,553.0,577.0,6.229199999999999
1920,658.0,612.0,1.6031999999999997
1921,612.0,658.0,1.6031999999999997
1922,612.0,786.0,1.6043999999999998
1923,786.0,612.0,1.6043999999999998
1924,786.0,563.0,2.0016
1925,563.0,786.0,2.0016
1926,563.0,602.0,1.5719999999999998
1927,602.0,563.0,1.5719999999999998
1928,602.0,597.0,1.5827999999999998
1929,597.0,602.0,1.5827999999999998
1930,597.0,724.0,1.9212
1931,724.0,597.0,1.9212
1932,767.0,827.0,6.457199999999999
1933,827.0,767.0,6.457199999999999
1934,714.0,681.0,2.1264
1935,681.0,714.0,2.1264
1936,681.0,632.0,2.0844
1937,632.0,681.0,2.0844
1938,697.0,732.0,3.7199999999999998
1939,732.0,697.0,3.7199999999999998
1940,732.0,716.0,3.6612
1941,716.0,732.0,3.6612
1942,793.0,660.0,5.297999999999999
1943,660.0,793.0,5.297999999999999
1944,705.0,675.0,1.3847999999999998
1945,675.0,705.0,1.3847999999999998
1946,675.0,618.0,1.6272
1947,618.0,675.0,1.6272
1948,618.0,555.0,1.8516
1949,555.0,618.0,1.8516
1950,555.0,708.0,1.8276
1951,708.0,555.0,1.8276
1952,708.0,810.0,1.392
1953,810.0,708.0,1.392
1954,810.0,725.0,1.8527999999999998
1955,725.0,810.0,1.8527999999999998
1956,585.0,583.0,3.9491999999999994
1957,583.0,585.0,3.9491999999999994
1958,732.0,647.0,4.642799999999999
1959,647.0,732.0,4.642799999999999
1960,647.0,633.0,7.9487999999999985
1961,633.0,647.0,7.9487999999999985
1962,656.0,615.0,2.5895999999999995
1963,615.0,656.0,2.5895999999999995
1964,699.0,634.0,3.1055999999999995
1965,634.0,699.0,3.1055999999999995
1966,634.0,792.0,3.9204
1967,792.0,634.0,3.9204
1968,683.0,702.0,3.3731999999999998
1969,702.0,683.0,3.3731999999999998
1970,669.0,571.0,8.1348
1971,571.0,669.0,8.1348
1972,651.0,729.0,3.0791999999999997
1973,729.0,651.0,3.0791999999999997
1974,773.0,537.0,2.0267999999999997
1975,537.0,773.0,2.0267999999999997
1976,537.0,753.0,2.3844
1977,753.0,537.0,2.3844
1978,643.0,564.0,3.9599999999999995
1979,564.0,643.0,3.9599999999999995
1980,561.0,652.0,8.752799999999999
1981,652.0,561.0,8.752799999999999
1982,733.0,781.0,4.053599999999999
1983,781.0,733.0,4.053599999999999
1984,749.0,819.0,4.145999999999999
1985,819.0,749.0,4.145999999999999
1986,819.0,764.0,5.3748
1987,764.0,819.0,5.3748
1988,574.0,676.0,3.8531999999999997
1989,676.0,574.0,3.8531999999999997
1990,676.0,688.0,3.2436
1991,688.0,676.0,3.2436
1992,754.0,588.0,3.36
1993,588.0,754.0,3.36
1994,588.0,665.0,2.7083999999999997
1995,665.0,588.0,2.7083999999999997
1996,665.0,616.0,1.3488
1997,616.0,665.0,1.3488
1998,650.0,550.0,1.446
1999,550.0,650.0,1.446
2000,550.0,841.0,1.8564
2001,841.0,550.0,1.8564
2002,841.0,691.0,2.9292
2003,691.0,841.0,2.9292
2004,589.0,709.0,1.5408
2005,709.0,589.0,1.5408
2006,738.0,756.0,3.2832
2007,756.0,738.0,3.2832
2008,756.0,785.0,3.1776
2009,785.0,756.0,3.1776
2010,769.0,731.0,0.9384
2011,731.0,769.0,0.9384
2012,731.0,606.0,1.6356
2013,606.0,731.0,1.6356
2014,606.0,573.0,1.8359999999999999
2015,573.0,606.0,1.8359999999999999
2016,573.0,739.0,1.7423999999999997
2017,739.0,573.0,1.7423999999999997
2018,739.0,554.0,1.9439999999999997
2019,554.0,739.0,1.9439999999999997
2020,554.0,760.0,1.2684
2021,760.0,554.0,1.2684
2022,760.0,727.0,1.4256
2023,727.0,760.0,1.4256
2024,727.0,809.0,4.9079999999999995
2025,809.0,727.0,4.9079999999999995
2026,809.0,630.0,2.2452
2027,630.0,809.0,2.2452
2028,630.0,779.0,2.7443999999999997
2029,779.0,630.0,2.7443999999999997
2030,779.0,542.0,2.2691999999999997
2031,542.0,779.0,2.2691999999999997
2032,791.0,794.0,4.2612
2033,794.0,791.0,4.2612
2034,794.0,828.0,7.015199999999999
2035,828.0,794.0,7.015199999999999
2036,722.0,546.0,1.5071999999999999
2037,546.0,722.0,1.5071999999999999
2038,546.0,653.0,0.5988
2039,653.0,546.0,0.5988
2040,653.0,759.0,1.7519999999999998
2041,759.0,653.0,1.7519999999999998
2042,759.0,566.0,1.9667999999999999
2043,566.0,759.0,1.9667999999999999
2044,566.0,831.0,1.9679999999999997
2045,831.0,566.0,1.9679999999999997
2046,831.0,605.0,2.3484
2047,605.0,831.0,2.3484
2048,623.0,550.0,6.6815999999999995
2049,550.0,623.0,6.6815999999999995
2050,735.0,663.0,2.5067999999999997
2051,663.0,735.0,2.5067999999999997
2052,663.0,594.0,2.0484
2053,594.0,663.0,2.0484
2054,594.0,746.0,4.8431999999999995
2055,746.0,594.0,4.8431999999999995
2056,746.0,813.0,3.6959999999999997
2057,813.0,746.0,3.6959999999999997
2058,813.0,535.0,2.3423999999999996
2059,535.0,813.0,2.3423999999999996
2060,840.0,817.0,4.5756
2061,817.0,840.0,4.5756
2062,671.0,811.0,1.7879999999999998
2063,811.0,671.0,1.7879999999999998
2064,811.0,568.0,0.9551999999999999
2065,568.0,811.0,0.9551999999999999
2066,568.0,637.0,0.9852000000000001
2067,637.0,568.0,0.9852000000000001
2068,637.0,572.0,0.576
2069,572.0,637.0,0.576
2070,572.0,651.0,1.5852
2071,651.0,572.0,1.5852
2072,651.0,837.0,1.5384
2073,837.0,651.0,1.5384
2074,837.0,668.0,1.9031999999999998
2075,668.0,837.0,1.9031999999999998
2076,668.0,543.0,2.7876
2077,543.0,668.0,2.7876
2078,543.0,599.0,2.1948
2079,599.0,543.0,2.1948
2080,599.0,655.0,2.7528
2081,655.0,599.0,2.7528
2082,730.0,802.0,3.0132
2083,802.0,730.0,3.0132
2084,744.0,597.0,3.7344
2085,597.0,744.0,3.7344
2086,597.0,810.0,3.7043999999999997
2087,810.0,597.0,3.7043999999999997
2088,810.0,751.0,3.2868
2089,751.0,810.0,3.2868
2090,710.0,756.0,2.2212
2091,756.0,710.0,2.2212
2092,756.0,678.0,2.3375999999999997
2093,678.0,756.0,2.3375999999999997
2094,678.0,682.0,2.4899999999999998
2095,682.0,678.0,2.4899999999999998
2096,682.0,539.0,2.202
2097,539.0,682.0,2.202
2098,539.0,819.0,2.2452
2099,819.0,539.0,2.2452
2100,570.0,710.0,5.1372
2101,710.0,570.0,5.1372
2102,710.0,551.0,1.1447999999999998
2103,551.0,710.0,1.1447999999999998
2104,551.0,692.0,1.5335999999999999
2105,692.0,551.0,1.5335999999999999
2106,839.0,672.0,1.662
2107,672.0,839.0,1.662
2108,672.0,658.0,1.3247999999999998
2109,658.0,672.0,1.3247999999999998
2110,658.0,673.0,2.3436
2111,673.0,658.0,2.3436
2112,673.0,705.0,1.164
2113,705.0,673.0,1.164
2114,705.0,736.0,3.6947999999999994
2115,736.0,705.0,3.6947999999999994
2116,690.0,625.0,2.9015999999999997
2117,625.0,690.0,2.9015999999999997
2118,657.0,580.0,1.4808
2119,580.0,657.0,1.4808
2120,580.0,681.0,1.5312
2121,681.0,580.0,1.5312
2122,681.0,774.0,1.4556
2123,774.0,681.0,1.4556
2124,601.0,613.0,4.999199999999999
2125,613.0,601.0,4.999199999999999
2126,762.0,607.0,5.0124
2127,607.0,762.0,5.0124
2128,701.0,795.0,3.0191999999999997
2129,795.0,701.0,3.0191999999999997
2130,695.0,677.0,6.42
2131,677.0,695.0,6.42
2132,639.0,611.0,4.731599999999999
2133,611.0,639.0,4.731599999999999
2134,761.0,721.0,6.4079999999999995
2135,721.0,761.0,6.4079999999999995
2136,833.0,682.0,6.014399999999999
2137,682.0,833.0,6.014399999999999
2138,682.0,557.0,6.112799999999999
2139,557.0,682.0,6.112799999999999
2140,621.0,538.0,9.881999999999998
2141,538.0,621.0,9.881999999999998
2142,686.0,741.0,6.287999999999999
2143,741.0,686.0,6.287999999999999
2144,822.0,548.0,3.6504
2145,548.0,822.0,3.6504
2146,770.0,775.0,7.1124
2147,775.0,770.0,7.1124
2148,805.0,755.0,4.6536
2149,755.0,805.0,4.6536
2150,757.0,539.0,4.9104
2151,539.0,757.0,4.9104
2152,539.0,745.0,9.144
2153,745.0,539.0,9.144
2154,718.0,719.0,0.6155999999999999
2155,719.0,718.0,0.6155999999999999
2156,719.0,696.0,3.8688
2157,696.0,719.0,3.8688
2158,703.0,750.0,5.3435999999999995
2159,750.0,703.0,5.3435999999999995
2160,750.0,711.0,4.3595999999999995
2161,711.0,750.0,4.3595999999999995
2162,565.0,582.0,5.457599999999999
2163,582.0,565.0,5.457599999999999
2164,582.0,763.0,6.176399999999999
2165,763.0,582.0,6.176399999999999
2166,659.0,813.0,3.5231999999999997
2167,813.0,659.0,3.5231999999999997
2168,813.0,835.0,6.5687999999999995
2169,835.0,813.0,6.5687999999999995
2170,799.0,666.0,1.7291999999999998
2171,666.0,799.0,1.7291999999999998
2172,666.0,559.0,2.3724
2173,559.0,666.0,2.3724
2174,768.0,600.0,4.0836
2175,600.0,768.0,4.0836
2176,707.0,709.0,3.6323999999999996
2177,709.0,707.0,3.6323999999999996
2178,709.0,818.0,4.054799999999999
2179,818.0,709.0,4.054799999999999
2180,599.0,592.0,3.3804
2181,592.0,599.0,3.3804
2182,777.0,778.0,18.06
2183,778.0,777.0,18.06
2184,717.0,584.0,7.794
2185,584.0,717.0,7.794
2186,673.0,634.0,1.7256
2187,634.0,673.0,1.7256
2188,634.0,814.0,1.446
2189,814.0,634.0,1.446
2190,814.0,832.0,1.3115999999999999
2191,832.0,814.0,1.3115999999999999
2192,832.0,685.0,1.5768
2193,685.0,832.0,1.5768
2194,679.0,784.0,6.012
2195,784.0,679.0,6.012
2196,719.0,726.0,9.7872
2197,726.0,719.0,9.7872
2198,726.0,832.0,4.634399999999999
2199,832.0,726.0,4.634399999999999
2200,823.0,578.0,1.7495999999999998
2201,578.0,823.0,1.7495999999999998
2202,578.0,563.0,5.97
2203,563.0,578.0,5.97
2204,563.0,555.0,3.6228
2205,555.0,563.0,3.6228
2206,555.0,553.0,3.4476
2207,553.0,555.0,3.4476
2208,782.0,814.0,2.2199999999999998
2209,814.0,782.0,2.2199999999999998
2210,687.0,546.0,3.0275999999999996
2211,546.0,687.0,3.0275999999999996
2212,627.0,612.0,3.1283999999999996
2213,612.0,627.0,3.1283999999999996
2214,612.0,675.0,3.534
2215,675.0,612.0,3.534
2216,675.0,804.0,3.6239999999999997
2217,804.0,675.0,3.6239999999999997
2218,806.0,831.0,10.446
2219,831.0,806.0,10.446
2220,591.0,650.0,6.438
2221,650.0,591.0,6.438
2222,780.0,549.0,5.5116
2223,549.0,780.0,5.5116
2224,663.0,644.0,3.5723999999999996
2225,644.0,663.0,3.5723999999999996
2226,693.0,789.0,2.0904000000000003
2227,789.0,693.0,2.0904000000000003
2228,789.0,627.0,2.622
2229,627.0,789.0,2.622
2230,747.0,665.0,6.7787999999999995
2231,665.0,747.0,6.7787999999999995
2232,560.0,576.0,2.9747999999999997
2233,576.0,560.0,2.9747999999999997
2234,742.0,616.0,1.3104
2235,616.0,742.0,1.3104
2236,616.0,766.0,8.0376
2237,766.0,616.0,8.0376
2238,617.0,694.0,6.5508
2239,694.0,617.0,6.5508
2240,568.0,598.0,2.8823999999999996
2241,598.0,568.0,2.8823999999999996
2242,646.0,826.0,3.9263999999999997
2243,826.0,646.0,3.9263999999999997
2244,534.0,622.0,3.8604
2245,622.0,534.0,3.8604
2246,622.0,595.0,4.312799999999999
2247,595.0,622.0,4.312799999999999
2248,796.0,579.0,3.5951999999999997
2249,579.0,796.0,3.5951999999999997
2250,783.0,758.0,9.9876
2251,758.0,783.0,9.9876
2252,723.0,834.0,1.7435999999999998
2253,834.0,723.0,1.7435999999999998
2254,834.0,786.0,5.8716
2255,786.0,834.0,5.8716
2256,786.0,618.0,3.5759999999999996
2257,618.0,786.0,3.5759999999999996
2258,618.0,674.0,3.5412
2259,674.0,618.0,3.5412
2260,590.0,537.0,3.1487999999999996
2261,537.0,590.0,3.1487999999999996
2262,537.0,666.0,4.456799999999999
2263,666.0,537.0,4.456799999999999
2264,836.0,558.0,3.5075999999999996
2265,558.0,836.0,3.5075999999999996
2266,631.0,809.0,9.8172
2267,809.0,631.0,9.8172
2268,809.0,552.0,4.7652
2269,552.0,809.0,4.7652
2270,552.0,562.0,8.6328
2271,562.0,552.0,8.6328
2272,743.0,637.0,17.3556
2273,637.0,743.0,17.3556
2274,700.0,614.0,4.0236
2275,614.0,700.0,4.0236
2276,596.0,838.0,3.6443999999999996
2277,838.0,596.0,3.6443999999999996
2278,608.0,760.0,7.2504
2279,760.0,608.0,7.2504
2280,760.0,771.0,8.591999999999999
2281,771.0,760.0,8.591999999999999
2282,530.0,602.0,7.3919999999999995
2283,602.0,530.0,7.3919999999999995
2284,602.0,708.0,3.6708
2285,708.0,602.0,3.6708
2286,708.0,584.0,3.3731999999999998
2287,584.0,708.0,3.3731999999999998
2288,801.0,678.0,3.2963999999999998
2289,678.0,801.0,3.2963999999999998
2290,678.0,619.0,3.4704
2291,619.0,678.0,3.4704
2292,808.0,588.0,1.5575999999999999
2293,588.0,808.0,1.5575999999999999
2294,588.0,657.0,7.2216
2295,657.0,588.0,7.2216
2296,622.0,676.0,2.1695999999999995
2297,676.0,622.0,2.1695999999999995
2298,676.0,829.0,1.9152
2299,829.0,676.0,1.9152
2300,829.0,680.0,2.1371999999999995
2301,680.0,829.0,2.1371999999999995
2302,680.0,569.0,2.4023999999999996
2303,569.0,680.0,2.4023999999999996
2304,569.0,704.0,2.1264
2305,704.0,569.0,2.1264
2306,664.0,837.0,12.8448
2307,837.0,664.0,12.8448
2308,820.0,640.0,3.1955999999999998
2309,640.0,820.0,3.1955999999999998
2310,640.0,792.0,0.9672
2311,792.0,640.0,0.9672
2312,792.0,672.0,1.6572
2313,672.0,792.0,1.6572
2314,641.0,580.0,2.2212
2315,580.0,641.0,2.2212
2316,580.0,603.0,2.0747999999999998
2317,603.0,580.0,2.0747999999999998
2318,740.0,81.0,6.514799999999999
2319,81.0,740.0,6.514799999999999
2320,830.0,734.0,7.572
2321,734.0,830.0,7.572
2322,645.0,811.0,16.9152
2323,811.0,645.0,16.9152
2324,532.0,624.0,7.879199999999999
2325,624.0,532.0,7.879199999999999
2326,556.0,772.0,6.047999999999999
2327,772.0,556.0,6.047999999999999
2328,541.0,680.0,3.6612
2329,680.0,541.0,3.6612
2330,594.0,644.0,5.1815999999999995
2331,644.0,594.0,5.1815999999999995
2332,644.0,629.0,1.7628
2333,629.0,644.0,1.7628
2334,629.0,781.0,2.1708
2335,781.0,629.0,2.1708
2336,781.0,689.0,2.0724
2337,689.0,781.0,2.0724
2338,689.0,642.0,4.3511999999999995
2339,642.0,689.0,4.3511999999999995
2340,706.0,734.0,5.4216
2341,734.0,706.0,5.4216
2342,734.0,668.0,8.1408
2343,668.0,734.0,8.1408
2344,668.0,787.0,3.2508
2345,787.0,668.0,3.2508
2346,586.0,606.0,4.59
2347,606.0,586.0,4.59
2348,544.0,829.0,2.802
2349,829.0,544.0,2.802
2350,829.0,547.0,3.9479999999999995
2351,547.0,829.0,3.9479999999999995
2352,712.0,540.0,3.0107999999999997
2353,540.0,712.0,3.0107999999999997
2354,628.0,789.0,0.6083999999999999
2355,789.0,628.0,0.6083999999999999
2356,789.0,834.0,1.6392
2357,834.0,789.0,1.6392
2358,834.0,578.0,1.3943999999999999
2359,578.0,834.0,1.3943999999999999
2360,578.0,209.0,4.831199999999999
2361,209.0,578.0,4.831199999999999
2362,587.0,772.0,2.1408
2363,772.0,587.0,2.1408
2364,772.0,731.0,2.4552
2365,731.0,772.0,2.4552
2366,593.0,746.0,5.5451999999999995
2367,746.0,593.0,5.5451999999999995
2368,746.0,294.0,7.9655999999999985
2369,294.0,746.0,7.9655999999999985
2370,800.0,715.0,3.8279999999999994
2371,715.0,800.0,3.8279999999999994
2372,779.0,788.0,5.2608
2373,788.0,779.0,5.2608
2374,788.0,610.0,7.0356
2375,610.0,788.0,7.0356
2376,604.0,589.0,3.7836
2377,589.0,604.0,3.7836
2378,589.0,825.0,3.8387999999999995
2379,825.0,589.0,3.8387999999999995
2380,630.0,737.0,5.22
2381,737.0,630.0,5.22
2382,737.0,752.0,7.4424
2383,752.0,737.0,7.4424
2384,670.0,653.0,9.2148
2385,653.0,670.0,9.2148
2386,842.0,689.0,2.1191999999999998
2387,689.0,842.0,2.1191999999999998
2388,689.0,794.0,5.0268
2389,794.0,689.0,5.0268
2390,581.0,654.0,4.3008
2391,654.0,581.0,4.3008
